# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Mon Feb 11 18:07:50 2019
#
# CONSTRAINT:  where (k2c_disp like '%CANDIDATE%'
# CONSTRAINT:  )
#
# COLUMN epic_name:      EPIC Name
# COLUMN epic_candname:  Candidate Name
# COLUMN pl_name:        Planet Name
# COLUMN k2c_refdisp:    Reference Disposition
# COLUMN k2c_reflink:    Reference Link
# COLUMN k2c_disp:       Exoplanet Archive Disposition
# COLUMN k2c_recentflag: Most Recent Flag
# COLUMN ra_str:         RA [sexagesimal]
# COLUMN ra:             RA [decimal degrees]
# COLUMN dec_str:        Dec [sexagesimal]
# COLUMN dec:            Dec [decimal degrees]
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days]
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days]
# COLUMN pl_orbperlim:   Orbital Period Limit Flag
# COLUMN pl_tranmid:     Transit Midpoint [days]
# COLUMN pl_tranmiderr1: Transit Midpoint Upper Unc. [days]
# COLUMN pl_tranmiderr2: Transit Midpoint Lower Unc. [days]
# COLUMN pl_tranmidlim:  Transit Midpoint Limit Flag
# COLUMN pl_orbincl:     Inclination [deg]
# COLUMN pl_orbinclerr1: Inclination Upper Unc. [deg]
# COLUMN pl_orbinclerr2: Inclination Lower Unc. [deg]
# COLUMN pl_orbincllim:  Inclination Limit Flag
# COLUMN pl_ratdor:      Ratio of Distance to Stellar Radius
# COLUMN pl_ratdorerr1:  Ratio of Distance to Stellar Radius Upper Unc.
# COLUMN pl_ratdorerr2:  Ratio of Distance to Stellar Radius Lower Unc.
# COLUMN pl_ratdorlim:   Ratio of Distance to Stellar Radius Limit Flag
# COLUMN pl_ratror:      Ratio of Candidate to Stellar Radius
# COLUMN pl_ratrorerr1:  Ratio of Candidate to Stellar Radius Upper Unc.
# COLUMN pl_ratrorerr2:  Ratio of Candidate to Stellar Radius Lower Unc.
# COLUMN pl_ratrorlim:   Ratio of Candidate to Stellar Radius Limit Flag
# COLUMN pl_rade:        Candidate Radius [Earth radii]
# COLUMN pl_radeerr1:    Candidate Radius Upper Unc. [Earth radii]
# COLUMN pl_radeerr2:    Candidate Radius Lower Unc. [Earth radii]
# COLUMN pl_radelim:     Candidate Radius Limit Flag
# COLUMN st_rad:         Stellar Radius [Solar radii]
# COLUMN st_raderr1:     Stellar Radius Upper Unc. [Solar radii]
# COLUMN st_raderr2:     Stellar Radius Lower Unc. [Solar radii]
# COLUMN st_radlim:      Stellar Radius Limit Flag
# COLUMN st_kep:         Kepler-band [mag]
# COLUMN st_keperr:      Kepler-band Unc. [mag]
# COLUMN st_keplim:      Kepler-band Limit Flag
# COLUMN st_k2:          Ks-band (2MASS) [mag]
# COLUMN st_k2err:       Ks-band (2MASS) Unc. [mag]
# COLUMN st_k2lim:       Ks-band (2MASS) Limit Flag
#
loc_rowid,epic_name,epic_candname,pl_name,k2c_refdisp,k2c_reflink,k2c_disp,k2c_recentflag,ra_str,ra,dec_str,dec,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_tranmid,pl_tranmiderr1,pl_tranmiderr2,pl_tranmidlim,pl_orbincl,pl_orbinclerr1,pl_orbinclerr2,pl_orbincllim,pl_ratdor,pl_ratdorerr1,pl_ratdorerr2,pl_ratdorlim,pl_ratror,pl_ratrorerr1,pl_ratrorerr2,pl_ratrorlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,st_rad,st_raderr1,st_raderr2,st_radlim,st_kep,st_keperr,st_keplim,st_k2,st_k2err,st_k2lim
1319,EPIC 216334329,EPIC 216334329.01,,CANDIDATE,<a refstr=PETIGURA_ET_AL__2017 href=http://adsabs.harvard.edu/abs/2017arXiv171106377P target=ref>Petigura et al. 2017</a>,CANDIDATE,1,19h12m18.40s,288.076660,-22d32m03.8s,-22.534388,28.07748400,0.00211500,-0.00219900,0,2457316.765560,0.003000,-0.002847,0,,,,,,,,,0.39990,0.40060,-0.26410,0,67.300,68.100,-45.100,0,1.54,,,0,12.896,,0,11.268,0.023,0
1320,EPIC 216387101,EPIC 216387101.01,,CANDIDATE,<a refstr=MAYO_ET_AL__2018 href=http://adsabs.harvard.edu/abs/2018arXiv180205277M target=ref>Mayo et al. 2018</a>,CANDIDATE,1,18h56m03.16s,284.013184,-22d26m22.6s,-22.439625,9.76185400,0.00182200,-0.00170100,0,2457303.012030,0.008601,-0.007939,0,86.845,2.431,-15.243,0,12.668355,4.736200,-9.037645,0,0.01782,0.07946,-0.00236,0,3.442,15.356,-0.611,0,1.77,0.23,-0.21,0,12.897,,0,10.834,0.026,0
1327,EPIC 216892056,EPIC 216892056.01,,CANDIDATE,<a refstr=PETIGURA_ET_AL__2017 href=http://adsabs.harvard.edu/abs/2017arXiv171106377P target=ref>Petigura et al. 2017</a>,CANDIDATE,1,19h26m41.56s,291.673187,-21d32m20.6s,-21.539055,2.78600800,0.00005900,-0.00005100,0,2457311.404030,0.000737,-0.000815,0,,,,,,,,,0.04130,0.00430,-0.00210,0,1.900,0.800,-0.800,0,0.42,,,0,12.503,,0,9.129,0.021,0
1328,EPIC 216892056,EPIC 216892056.01,,CANDIDATE,<a refstr=DRESSING_ET_AL__2017 href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2017arXiv170307416D target=ref>Dressing et al. 2017</a>,CANDIDATE,0,19h26m41.56s,291.673187,-21d32m20.6s,-21.539055,2.78592000,0.00005000,-0.00005000,0,2457311.406000,0.001000,-0.001000,0,85.240,,,0,15.370000,,,0,0.34200,0.36400,-0.22200,0,14.870,15.850,-9.700,0,,,,,12.503,,0,9.129,0.021,0
1329,EPIC 217149884,EPIC 217149884.01,,CANDIDATE,<a refstr=PETIGURA_ET_AL__2017 href=http://adsabs.harvard.edu/abs/2017arXiv171106377P target=ref>Petigura et al. 2017</a>,CANDIDATE,1,19h22m38.39s,290.659943,-21d05m02.0s,-21.083879,16.69235600,0.00017500,-0.00017600,0,2457315.062660,0.000431,-0.000438,0,,,,,,,,,0.17330,0.00180,-0.00130,0,17.000,6.800,-6.800,0,0.90,,,0,14.216,,0,12.660,0.029,0
1330,EPIC 217192839,EPIC 217192839.02,,CANDIDATE,<a refstr=MAYO_ET_AL__2018 href=http://adsabs.harvard.edu/abs/2018arXiv180205277M target=ref>Mayo et al. 2018</a>,CANDIDATE,1,19h12m06.46s,288.026917,-21d00m27.5s,-21.007643,16.03505400,0.00079800,-0.00081400,0,2457304.291220,0.001787,-0.001755,0,88.798,0.924,-2.347,0,31.039056,8.757370,-15.844157,0,0.02923,0.00808,-0.00351,0,2.058,0.573,-0.255,0,0.65,0.02,-0.02,0,12.601,,0,10.302,0.021,0
1331,EPIC 217192839,EPIC 217192839.03,,CANDIDATE,<a refstr=MAYO_ET_AL__2018 href=http://adsabs.harvard.edu/abs/2018arXiv180205277M target=ref>Mayo et al. 2018</a>,CANDIDATE,1,19h12m06.46s,288.026917,-21d00m27.5s,-21.007643,26.80499800,0.00244100,-0.00240300,0,2457307.912250,0.003108,-0.003090,0,89.478,0.379,-0.731,0,55.979016,9.062385,-18.275709,0,0.02175,0.00389,-0.00171,0,1.532,0.279,-0.128,0,0.65,0.02,-0.02,0,12.601,,0,10.302,0.021,0
1332,EPIC 217192839,EPIC 217192839.01,,CANDIDATE,<a refstr=PETIGURA_ET_AL__2017 href=http://adsabs.harvard.edu/abs/2017arXiv171106377P target=ref>Petigura et al. 2017</a>,CANDIDATE,0,19h12m06.46s,288.026917,-21d00m27.5s,-21.007643,16.03847400,0.00297500,-0.00305700,0,2457320.325000,0.005179,-0.004901,0,,,,,,,,,0.02600,0.00310,-0.00150,0,2.000,0.400,-0.300,0,0.70,,,0,12.601,,0,10.302,0.021,0
1333,EPIC 217192839,EPIC 217192839.01,,CANDIDATE,<a refstr=MAYO_ET_AL__2018 href=http://adsabs.harvard.edu/abs/2018arXiv180205277M target=ref>Mayo et al. 2018</a>,CANDIDATE,1,19h12m06.46s,288.026917,-21d00m27.5s,-21.007643,7.93925600,0.00079700,-0.00080000,0,2457304.844840,0.004080,-0.004180,0,88.863,0.850,-5.438,0,28.901352,7.771243,-20.174980,0,0.01538,0.01329,-0.00177,0,1.083,0.937,-0.128,0,0.65,0.02,-0.02,0,12.601,,0,10.302,0.021,0
1334,EPIC 217393088,EPIC 217393088.01,,CANDIDATE,<a refstr=PETIGURA_ET_AL__2017 href=http://adsabs.harvard.edu/abs/2017arXiv171106377P target=ref>Petigura et al. 2017</a>,CANDIDATE,1,19h17m45.39s,289.439117,-20d39m15.8s,-20.654375,1.31947400,0.00002400,-0.00002400,0,2457311.668910,0.000723,-0.000730,0,,,,,,,,,0.09870,0.00150,-0.00080,0,16.600,2.400,-2.000,0,1.54,,,0,15.293,,0,13.971,0.051,0
1336,EPIC 217855533,EPIC 217855533.01,,CANDIDATE,<a refstr=MAYO_ET_AL__2018 href=http://adsabs.harvard.edu/abs/2018arXiv180205277M target=ref>Mayo et al. 2018</a>,CANDIDATE,1,19h20m12.44s,290.051819,-19d50m35.2s,-19.843121,21.58732600,0.00465800,-0.00531800,0,2457320.384520,0.006314,-0.006025,0,89.113,0.641,-1.206,0,31.277472,4.702595,-9.415112,0,0.01113,0.00095,-0.00070,0,1.781,0.322,-0.248,0,1.47,0.23,-0.18,0,10.043,,0,,,
1339,EPIC 217977895,EPIC 217977895.01,,CANDIDATE,<a refstr=MAYO_ET_AL__2018 href=http://adsabs.harvard.edu/abs/2018arXiv180205277M target=ref>Mayo et al. 2018</a>,CANDIDATE,1,19h09m39.02s,287.412567,-19d37m37.0s,-19.626938,21.69761900,0.00231200,-0.00221300,0,2457314.370230,0.004053,-0.004248,0,88.298,1.382,-4.667,0,25.704849,12.220061,-16.016742,0,0.02881,0.06391,-0.00583,0,2.771,6.148,-0.567,0,0.88,0.04,-0.03,0,12.745,,0,11.046,0.023,0
1342,EPIC 218170789,EPIC 218170789.01,,CANDIDATE,<a refstr=MAYO_ET_AL__2018 href=http://adsabs.harvard.edu/abs/2018arXiv180205277M target=ref>Mayo et al. 2018</a>,CANDIDATE,1,18h51m06.68s,282.777832,-19d17m04.1s,-19.284481,3.04161700,0.00032100,-0.00031500,0,2457303.402250,0.004888,-0.005101,0,57.297,6.193,-6.565,0,2.009597,0.257902,-0.179572,0,0.09433,0.15796,-0.05263,0,8.989,15.062,-5.040,0,0.87,0.05,-0.05,0,12.890,,0,10.627,0.021,0
1343,EPIC 218304292,EPIC 218304292.01,,CANDIDATE,<a refstr=MAYO_ET_AL__2018 href=http://adsabs.harvard.edu/abs/2018arXiv180205277M target=ref>Mayo et al. 2018</a>,CANDIDATE,1,19h12m53.86s,288.224426,-19d02m40.2s,-19.044497,8.42165900,0.00037600,-0.00040200,0,2457306.815820,0.002417,-0.002263,0,89.679,0.219,-0.526,0,85.918072,29.267377,-29.494256,0,0.02578,0.00505,-0.00262,0,3.458,0.836,-0.529,0,1.23,0.17,-0.14,0,12.511,,0,11.028,0.023,0
1344,EPIC 218621322,EPIC 218621322.01,,CANDIDATE,<a refstr=PETIGURA_ET_AL__2017 href=http://adsabs.harvard.edu/abs/2017arXiv171106377P target=ref>Petigura et al. 2017</a>,CANDIDATE,1,19h01m52.51s,285.468811,-18d28m04.5s,-18.467922,11.58750200,0.00173300,-0.00178700,0,2457316.045430,0.004432,-0.004537,0,,,,,,,,,0.20200,0.46420,-0.15460,0,21.900,50.500,-16.900,0,1.00,,,0,12.396,,0,10.586,0.023,0
1345,EPIC 218668602,EPIC 218668602.01,,CANDIDATE,<a refstr=MAYO_ET_AL__2018 href=http://adsabs.harvard.edu/abs/2018arXiv180205277M target=ref>Mayo et al. 2018</a>,CANDIDATE,1,18h48m02.09s,282.008728,-18d22m45.5s,-18.379305,1.86597900,0.00011700,-0.00012000,0,2457302.091250,0.003029,-0.003062,0,85.255,3.437,-8.626,0,6.279847,1.142088,-2.504751,0,0.02065,0.00321,-0.00152,0,1.859,0.295,-0.143,0,0.83,0.03,-0.02,0,12.411,,0,10.456,0.023,0
1346,EPIC 218711655,EPIC 218711655.01,,CANDIDATE,<a refstr=PETIGURA_ET_AL__2017 href=http://adsabs.harvard.edu/abs/2017arXiv171106377P target=ref>Petigura et al. 2017</a>,CANDIDATE,1,19h01m54.52s,285.477173,-18d17m54.1s,-18.298365,1.15756300,0.00005000,-0.00005000,0,2457311.852850,0.001835,-0.001812,0,,,,,,,,,0.07770,0.04840,-0.03240,0,12.300,7.900,-5.300,0,1.46,,,0,11.334,,0,9.853,0.026,0
1349,EPIC 219256848,EPIC 219256848.01,,CANDIDATE,<a refstr=PETIGURA_ET_AL__2017 href=http://adsabs.harvard.edu/abs/2017arXiv171106377P target=ref>Petigura et al. 2017</a>,CANDIDATE,1,19h02m42.92s,285.678833,-17d10m38.2s,-17.177280,20.94390900,0.00252200,-0.00261500,0,2457325.792170,0.003098,-0.003163,0,,,,,,,,,0.46860,0.35730,-0.28860,0,591.100,453.800,-367.200,0,11.57,,,0,13.068,,0,,,
1350,EPIC 219388192,EPIC 219388192.01,,CANDIDATE,<a refstr=MAYO_ET_AL__2018 href=http://adsabs.harvard.edu/abs/2018arXiv180205277M target=ref>Mayo et al. 2018</a>,CANDIDATE,1,19h17m34.04s,289.391815,-16d52m17.8s,-16.871611,5.29260500,0.00003100,-0.00003100,0,2457303.988800,0.000277,-0.000277,0,89.297,0.487,-0.660,0,13.345959,0.186701,-0.427786,0,0.09434,0.00085,-0.00070,0,9.978,0.913,-0.466,0,0.97,0.09,-0.04,0,12.336,,0,10.666,0.021,0
1351,EPIC 219388192,EPIC 219388192.01,,CANDIDATE,<a refstr=PETIGURA_ET_AL__2017 href=http://adsabs.harvard.edu/abs/2017arXiv171106377P target=ref>Petigura et al. 2017</a>,CANDIDATE,0,19h17m34.04s,289.391815,-16d52m17.8s,-16.871611,5.29266000,0.00008400,-0.00008200,0,2457314.573140,0.000580,-0.000586,0,,,,,,,,,0.08790,0.00090,-0.00050,0,9.600,0.700,-0.500,0,1.00,,,0,12.336,,0,10.666,0.021,0
1352,EPIC 219420915,EPIC 219420915.01,,CANDIDATE,<a refstr=PETIGURA_ET_AL__2017 href=http://adsabs.harvard.edu/abs/2017arXiv171106377P target=ref>Petigura et al. 2017</a>,CANDIDATE,1,19h10m02.61s,287.510864,-16d47m36.6s,-16.793495,0.51501300,0.00000600,-0.00000600,0,2457311.330640,0.000483,-0.000463,0,,,,,,,,,0.18380,0.07760,-0.04180,0,26.100,11.600,-6.600,0,1.30,,,0,12.847,,0,11.135,0.021,0
1355,EPIC 220187552,EPIC 220187552.01,,CANDIDATE,<a refstr=PETIGURA_ET_AL__2017 href=http://adsabs.harvard.edu/abs/2017arXiv171106377P target=ref>Petigura et al. 2017</a>,CANDIDATE,1,01h19m54.11s,19.975456,-00d29m00.6s,-0.483490,17.09349100,0.00015900,-0.00015900,0,2457399.314660,0.000388,-0.000394,0,,,,,,,,,0.45140,0.28570,-0.18700,0,32.500,21.200,-14.300,0,0.66,,,0,12.836,,0,9.886,0.025,0
1356,EPIC 220192485,EPIC 220192485.01,,CANDIDATE,<a refstr=MAYO_ET_AL__2018 href=http://adsabs.harvard.edu/abs/2018arXiv180205277M target=ref>Mayo et al. 2018</a>,CANDIDATE,1,01h16m31.37s,19.130703,-00d17m24.2s,-0.290045,50.69364400,0.00056900,-0.00055000,0,2457409.223300,0.000396,-0.000374,0,89.481,0.082,-0.054,0,75.576315,5.035064,-3.379718,0,0.10039,0.00168,-0.00247,0,8.683,0.459,-0.376,0,0.79,0.04,-0.03,0,11.758,,0,9.947,0.019,0
1357,EPIC 220207765,EPIC 220207765.01,,CANDIDATE,<a refstr=MAYO_ET_AL__2018 href=http://adsabs.harvard.edu/abs/2018arXiv180205277M target=ref>Mayo et al. 2018</a>,CANDIDATE,1,01h24m01.87s,21.007797,+00d16m28.0s,0.274438,7.11985600,0.00062200,-0.00063800,0,2457396.426330,0.004103,-0.004166,0,89.052,0.675,-1.263,0,27.668730,5.313782,-7.535598,0,0.02022,0.00210,-0.00160,0,1.880,0.209,-0.157,0,0.85,0.03,-0.02,0,12.170,,0,10.388,0.021,0
1358,EPIC 220209578,EPIC 220209578.01,,CANDIDATE,<a refstr=PETIGURA_ET_AL__2017 href=http://adsabs.harvard.edu/abs/2017arXiv171106377P target=ref>Petigura et al. 2017</a>,CANDIDATE,1,01h17m50.88s,19.462019,+00d20m31.2s,0.341995,8.90451900,0.00020500,-0.00020300,0,2457394.766650,0.000992,-0.000967,0,,,,,,,,,0.38050,0.32870,-0.20380,0,36.900,32.000,-19.900,0,0.89,,,0,14.376,,0,12.850,0.026,0
1364,EPIC 220245303,EPIC 220245303.01,,CANDIDATE,<a refstr=MAYO_ET_AL__2018 href=http://adsabs.harvard.edu/abs/2018arXiv180205277M target=ref>Mayo et al. 2018</a>,CANDIDATE,1,00h43m12.53s,10.802200,+01d28m15.1s,1.470872,3.68034000,0.00035900,-0.00032500,0,2457396.477070,0.003757,-0.003637,0,87.885,1.514,-3.336,0,12.883622,2.731317,-4.313286,0,0.01256,0.00221,-0.00118,0,1.062,0.189,-0.104,0,0.77,0.02,-0.02,0,11.821,,0,9.962,0.023,0
1367,EPIC 220258394,EPIC 220258394.01,,CANDIDATE,<a refstr=PETIGURA_ET_AL__2017 href=http://adsabs.harvard.edu/abs/2017arXiv171106377P target=ref>Petigura et al. 2017</a>,CANDIDATE,1,00h42m58.22s,10.742570,+01d44m33.7s,1.742699,15.96012800,0.00013300,-0.00013100,0,2457401.748370,0.000343,-0.000345,0,,,,,,,,,0.20490,0.00130,-0.00100,0,19.500,0.900,-0.800,0,0.87,,,0,13.721,,0,12.017,0.022,0
1368,EPIC 220292715,EPIC 220292715.01,,CANDIDATE,<a refstr=MAYO_ET_AL__2018 href=http://adsabs.harvard.edu/abs/2018arXiv180205277M target=ref>Mayo et al. 2018</a>,CANDIDATE,1,01h13m07.41s,18.280867,+02d28m48.4s,2.480111,41.55293400,0.00077200,-0.00086900,0,2457407.485480,0.000565,-0.000558,0,89.549,0.320,-0.317,0,86.229310,26.461809,-23.063871,0,0.05265,0.00447,-0.00327,0,4.158,0.381,-0.288,0,0.72,0.02,-0.02,0,12.213,,0,10.205,0.022,0
1369,EPIC 220294712,EPIC 220294712.01,,CANDIDATE,<a refstr=MAYO_ET_AL__2018 href=http://adsabs.harvard.edu/abs/2018arXiv180205277M target=ref>Mayo et al. 2018</a>,CANDIDATE,1,01h12m38.86s,18.161898,+02d31m18.7s,2.521875,23.60790200,0.00198200,-0.00228400,0,2457413.719370,0.002978,-0.002687,0,89.007,0.675,-1.183,0,27.747243,3.443391,-7.518577,0,0.02564,0.00239,-0.00112,0,3.119,0.400,-0.213,0,1.12,0.10,-0.06,0,12.264,,0,10.970,0.020,0
1370,EPIC 220294712,EPIC 220294712.01,,CANDIDATE,<a refstr=PETIGURA_ET_AL__2017 href=http://adsabs.harvard.edu/abs/2017arXiv171106377P target=ref>Petigura et al. 2017</a>,CANDIDATE,0,01h12m38.86s,18.161898,+02d31m18.7s,2.521875,23.61093900,0.00338800,-0.00329900,0,2457413.719560,0.004589,-0.004850,0,,,,,,,,,0.02510,0.00240,-0.00100,0,3.000,0.400,-0.300,0,1.09,,,0,12.264,,0,10.970,0.020,0
1372,EPIC 220317172,EPIC 220317172.01,,CANDIDATE,<a refstr=MAYO_ET_AL__2018 href=http://adsabs.harvard.edu/abs/2018arXiv180205277M target=ref>Mayo et al. 2018</a>,CANDIDATE,1,01h08m34.22s,17.142590,+02d59m58.7s,2.999646,4.43571700,0.00030800,-0.00032500,0,2457396.152020,0.002830,-0.002826,0,89.218,0.571,-1.204,0,33.145982,7.220311,-10.238878,0,0.01435,0.00164,-0.00125,0,1.325,0.162,-0.121,0,0.85,0.04,-0.02,0,12.107,,0,10.342,0.023,0
1375,EPIC 220336320,EPIC 220336320.01,,CANDIDATE,<a refstr=PETIGURA_ET_AL__2017 href=http://adsabs.harvard.edu/abs/2017arXiv171106377P target=ref>Petigura et al. 2017</a>,CANDIDATE,1,01h06m45.17s,16.688229,+03d24m26.5s,3.407350,1.72767000,0.00001000,-0.00001000,0,2457393.881280,0.000260,-0.000260,0,,,,,,,,,0.52530,0.25350,-0.21650,0,21.300,13.300,-12.200,0,0.37,,,0,15.929,,0,12.824,0.032,0
1383,EPIC 220397060,EPIC 220397060.01,,CANDIDATE,<a refstr=MAYO_ET_AL__2018 href=http://adsabs.harvard.edu/abs/2018arXiv180205277M target=ref>Mayo et al. 2018</a>,CANDIDATE,1,00h34m47.32s,8.697182,+04d39m27.9s,4.657757,12.09219900,0.00038000,-0.00036300,0,2457403.232870,0.001056,-0.001089,0,87.702,1.451,-1.473,0,10.220757,0.789715,-1.153531,0,0.05407,0.00219,-0.00131,0,5.844,1.455,-0.525,0,0.99,0.24,-0.09,0,12.835,,0,11.027,0.021,0
1384,EPIC 220397060,EPIC 220397060.01,,CANDIDATE,<a refstr=PETIGURA_ET_AL__2017 href=http://adsabs.harvard.edu/abs/2017arXiv171106377P target=ref>Petigura et al. 2017</a>,CANDIDATE,0,00h34m47.32s,8.697182,+04d39m27.9s,4.657757,12.09221600,0.00067200,-0.00072000,0,2457403.233610,0.002101,-0.002055,0,,,,,,,,,0.05100,0.00290,-0.00110,0,4.700,5.100,-0.400,0,0.84,,,0,12.835,,0,11.027,0.021,0
1385,EPIC 220410754,EPIC 220410754.01,,CANDIDATE,<a refstr=MAYO_ET_AL__2018 href=http://adsabs.harvard.edu/abs/2018arXiv180205277M target=ref>Mayo et al. 2018</a>,CANDIDATE,1,01h01m44.57s,15.435728,+04d55m31.9s,4.925522,19.49664900,0.00452300,-0.00554000,0,2457403.250550,0.007296,-0.007060,0,88.870,0.831,-2.488,0,25.272812,5.535126,-11.166017,0,0.01759,0.00272,-0.00151,0,2.216,0.493,-0.319,0,1.16,0.18,-0.13,0,12.843,,0,11.440,0.024,0
1386,EPIC 220436208,EPIC 220436208.01,,CANDIDATE,<a refstr=PETIGURA_ET_AL__2017 href=http://adsabs.harvard.edu/abs/2017arXiv171106377P target=ref>Petigura et al. 2017</a>,CANDIDATE,1,00h48m56.67s,12.236118,+05d24m59.4s,5.416503,5.23571400,0.00031600,-0.00030400,0,2457396.506050,0.002301,-0.002345,0,,,,,,,,,0.03370,0.00340,-0.00130,0,4.300,0.700,-0.500,0,1.17,,,0,13.923,,0,12.295,0.027,0
1387,EPIC 220448185,EPIC 220448185.01,,CANDIDATE,<a refstr=PETIGURA_ET_AL__2017 href=http://adsabs.harvard.edu/abs/2017arXiv171106377P target=ref>Petigura et al. 2017</a>,CANDIDATE,1,01h33m13.06s,23.304403,+05d38m43.1s,5.645308,0.72863900,0.00001200,-0.00001300,0,2457393.415890,0.000885,-0.000901,0,,,,,,,,,0.22870,0.42130,-0.03880,0,17.200,32.500,-7.500,0,0.69,,,0,15.976,,0,13.543,0.044,0
1392,EPIC 220501947,EPIC 220501947.01,,CANDIDATE,<a refstr=PETIGURA_ET_AL__2017 href=http://adsabs.harvard.edu/abs/2017arXiv171106377P target=ref>Petigura et al. 2017</a>,CANDIDATE,1,01h18m26.38s,19.609900,+06d49m00.7s,6.816871,4.02488100,0.00001300,-0.00001300,0,2457395.413930,0.000136,-0.000136,0,,,,,,,,,0.12940,0.00040,-0.00020,0,10.300,1.400,-1.400,0,0.73,,,0,13.539,,0,11.135,0.025,0
1396,EPIC 220542353,EPIC 220542353.01,,CANDIDATE,<a refstr=PETIGURA_ET_AL__2017 href=http://adsabs.harvard.edu/abs/2017arXiv171106377P target=ref>Petigura et al. 2017</a>,CANDIDATE,1,00h58m58.68s,14.744520,+07d43m09.6s,7.719333,15.24659300,0.00004400,-0.00004300,0,2457401.782260,0.000112,-0.000114,0,,,,,,,,,0.37440,0.09470,-0.05310,0,78.000,23.200,-15.100,0,1.91,,,0,8.837,,0,7.560,0.026,0
1398,EPIC 220555384,EPIC 220555384.01,,CANDIDATE,<a refstr=MAYO_ET_AL__2018 href=http://adsabs.harvard.edu/abs/2018arXiv180205277M target=ref>Mayo et al. 2018</a>,CANDIDATE,1,00h55m14.89s,13.812051,+08d01m22.1s,8.022816,4.28452300,0.00013600,-0.00013700,0,2457397.771250,0.001297,-0.001350,0,89.045,0.690,-1.361,0,26.090212,3.795013,-7.155343,0,0.01921,0.00165,-0.00131,0,1.303,0.119,-0.096,0,0.62,0.02,-0.02,0,12.395,,0,9.700,0.021,0
1399,EPIC 220555384,EPIC 220555384.01,,CANDIDATE,<a refstr=PETIGURA_ET_AL__2017 href=http://adsabs.harvard.edu/abs/2017arXiv171106377P target=ref>Petigura et al. 2017</a>,CANDIDATE,0,00h55m14.89s,13.812051,+08d01m22.1s,8.022816,4.28475000,0.00020300,-0.00020800,0,2457393.485050,0.002083,-0.002087,0,,,,,,,,,0.02010,0.00340,-0.00150,0,1.200,0.500,-0.500,0,0.55,,,0,12.395,,0,9.700,0.021,0
1400,EPIC 220565349,EPIC 220565349.01,,CANDIDATE,<a refstr=PETIGURA_ET_AL__2017 href=http://adsabs.harvard.edu/abs/2017arXiv171106377P target=ref>Petigura et al. 2017</a>,CANDIDATE,1,01h14m48.66s,18.702745,+08d15m05.2s,8.251449,21.77697100,0.00024300,-0.00023500,0,2457407.472880,0.000363,-0.000456,0,,,,,,,,,0.21770,0.23830,-0.06560,0,19.900,21.800,-6.000,0,0.84,,,0,14.122,,0,12.204,0.026,0
1408,EPIC 220643470,EPIC 220643470.01,,CANDIDATE,<a refstr=MAYO_ET_AL__2018 href=http://adsabs.harvard.edu/abs/2018arXiv180205277M target=ref>Mayo et al. 2018</a>,CANDIDATE,1,00h49m35.41s,12.397556,+10d01m12.3s,10.020078,2.65323000,0.00008400,-0.00008900,0,2457393.811640,0.001508,-0.001453,0,71.001,2.870,-1.822,0,2.834727,0.370582,-0.196739,0,0.04158,0.00268,-0.00205,0,62.277,11.139,-8.011,0,13.73,2.29,-1.63,0,10.839,,0,8.229,0.018,0
1409,EPIC 220648214,EPIC 220648214.01,,CANDIDATE,<a refstr=MAYO_ET_AL__2018 href=http://adsabs.harvard.edu/abs/2018arXiv180205277M target=ref>Mayo et al. 2018</a>,CANDIDATE,1,01h08m18.76s,17.078163,+10d08m13.0s,10.136946,29.43523300,0.00527300,-0.00510900,0,2457416.648560,0.003385,-0.003408,0,89.326,0.463,-1.014,0,42.031101,5.905839,-14.172526,0,0.02229,0.00176,-0.00105,0,2.917,0.478,-0.387,0,1.20,0.17,-0.15,0,12.390,,0,10.781,0.021,0
1415,EPIC 220679255,EPIC 220679255.01,,CANDIDATE,<a refstr=MAYO_ET_AL__2018 href=http://adsabs.harvard.edu/abs/2018arXiv180205277M target=ref>Mayo et al. 2018</a>,CANDIDATE,1,00h54m17.37s,13.572393,+10d54m33.6s,10.909328,8.13321800,0.00115400,-0.00130900,0,2457400.985930,0.005221,-0.005075,0,88.858,0.822,-2.138,0,26.176545,5.770142,-10.900337,0,0.01740,0.00259,-0.00156,0,2.051,0.395,-0.227,0,1.08,0.13,-0.07,0,11.975,,0,10.581,0.019,0
1416,EPIC 220696233,EPIC 220696233.01,,CANDIDATE,<a refstr=PETIGURA_ET_AL__2017 href=http://adsabs.harvard.edu/abs/2017arXiv171106377P target=ref>Petigura et al. 2017</a>,CANDIDATE,1,01h17m46.03s,19.441792,+11d22m06.9s,11.368589,28.73599800,0.00168800,-0.00163600,0,2457401.978270,0.002251,-0.002265,0,,,,,,,,,0.10490,0.00880,-0.00380,0,4.000,1.600,-1.600,0,0.35,,,0,15.540,,0,12.286,0.024,0
